gene	p_value
OR51B6	0.58734327600994
MAF1	0.587616886382152
ASCC3	0.587616886382152
SNX24	0.587616886382152
SLC38A2	0.587746785717794
DCAKD	0.587746785717794
DOCK2	0.58850678916248
NPM1	0.589308301209258
ZNRF2	0.589582236601094
MORC3	0.589582236601094
MRPL53	0.589582236601094
CD37	0.589582236601094
VPS28	0.589582236601094
LINC01765	0.590114975658859
WBP1L	0.590114975658859
MDM1	0.590823111944748
OGDH	0.590823111944748
PPP1R35	0.590823111944748
UBE2L6	0.590823111944748
RFX7	0.590823111944748
FECH	0.590823111944748
JARID2	0.590823111944748
ANXA2R	0.590823111944748
FO393400.1	0.590823111944748
TOPBP1	0.590823111944748
MME	0.590823111944748
SGMS1	0.590823111944748
SLFN12L	0.590823111944748
CLINT1	0.590823111944748
MRFAP1	0.590824158225355
CD164	0.590993532740899
C12orf57	0.592367814873288
MRPL33	0.593284258089913
COX19	0.594276401752704
ATP6V1B2	0.59429145170659
SH3BP5-AS1	0.595608399329211
ADPGK	0.595608399329211
CARD6	0.595608399329211
FBXL4	0.595608399329211
FERMT3	0.595608399329211
CDK19	0.595912769111475
RPAP3	0.596344845342484
BAZ2B	0.596344845342484
PGP	0.59690728327723
SLC1A5	0.598102782368572
CCDC85C	0.598102782368572
GLG1	0.598685318500417
LSM8	0.598878817415075
NDUFB6	0.599943161413662
TTC7B	0.600388588260675
RXYLT1	0.600822265921766
MLKL	0.600822265921766
Sep-01	0.601283683493838
SDCBP	0.601399083316955
B9D2	0.601440095958138
SNORA52	0.601742246058751
UNC93B1	0.601968409586008
SELPLG	0.602873665458556
SON	0.605151478210432
ADA	0.605151478210432
TAS2R14	0.605151478210432
MAP7D1	0.605151478210432
ARRB1	0.605151478210432
USP38	0.605151478210432
PCBP1	0.605151478210432
KY	0.605151478210432
ACTB	0.606948692297495
CASP5	0.606948692297495
SNX4	0.606948692297495
MYBL1	0.606948692297495
SSBP1	0.606948692297495
POMP	0.606948692297495
TPT1	0.606948692297495
GOT2	0.606948692297495
AC002116.1	0.606948692297495
PDK3	0.606948692297495
SFI1	0.606948692297495
HCST	0.606948692297495
EFHC2	0.606948692297495
PRKCB	0.606948692297495
PCGF5	0.606948692297495
NUBP2	0.606948692297495
CIRBP	0.606948692297495
ITGB8	0.606948692297495
AKIRIN1	0.607051464531457
SNN	0.607333745815851
SNRPD3	0.607333745815851
DOCK3	0.607333745815851
ELF4	0.607333745815851
TNRC6C-AS1	0.607491763904082
LINC02425	0.607491763904082
DYNLT1	0.607491763904082
NUP54	0.607491763904082
GCC2	0.607491763904082
TMEM273	0.607491763904082
CCDC117	0.607491763904082
SMARCE1	0.607491763904082
SKP1	0.609913522530567
TUBB2A	0.610368078937722
TDP2	0.614398761700163
ITCH	0.614398761700163
NBDY	0.614398761700163
LRRC75A	0.617045199225871
MTERF4	0.619738585367655
PARN	0.619738585367655
PIK3IP1-AS1	0.619738585367655
FAM89B	0.61977735327737
FAU	0.61977735327737
PTPRG	0.620202702397099
NFAT5	0.620202702397099
ING2	0.620202702397099
MRPL35	0.620202702397099
TRAPPC3L	0.620848979786932
CUX2	0.620848979786932
SSBP3	0.620848979786932
RWDD3	0.620848979786932
FARSA	0.620848979786932
XIST	0.620848979786932
KLF13	0.620848979786932
EEF1B2	0.620848979786932
CBLB	0.620848979786932
ACP1	0.620848979786932
MRPS36	0.620848979786932
RHBDF2	0.620848979786932
OR52E2	0.620848979786932
MXI1	0.620848979786932
CBX1	0.620848979786932
CFLAR	0.620848979786932
WRNIP1	0.620848979786932
CEBPG	0.620848979786932
FAM177B	0.620848979786932
RPL6P27	0.620848979786932
RUBCNL	0.620848979786932
PSMC2	0.620848979786932
ITPR2	0.620848979786932
PITPNC1	0.620848979786932
NDFIP1	0.620848979786932
ABHD5	0.620848979786932
UTRN	0.620871820386204
FCMR	0.620871820386204
LSM4	0.620871820386204
LAX1	0.620871820386204
ECHS1	0.620871820386204
BLVRB	0.620871820386204
MRPS18C	0.620871820386204
SPPL3	0.620871820386204
CLK4	0.620871820386204
EIF3E	0.620871820386204
LINC02289	0.620871820386204
AC008537.4	0.620871820386204
DRAM1	0.620871820386204
GALK2	0.622531146312165
SNHG8	0.623119955772222
DEFA4	0.623119955772222
DENND3	0.62317991162664
COX7A2L	0.62317991162664
PSKH1	0.62317991162664
ERI1	0.62317991162664
IMP4	0.62317991162664
TPTEP2-CSNK1E	0.62317991162664
MED4	0.62317991162664
CAPZB	0.62317991162664
S100P	0.62317991162664
DIAPH2	0.62317991162664
KCTD13	0.62317991162664
NAA50	0.62317991162664
ZNF569	0.62317991162664
GAPDH	0.62339467073813
AC100810.1	0.624907417411636
PKIA	0.624992894423745
CCDC18	0.624992894423745
RAB12	0.624992894423745
HMOX2	0.627343901020232
HAUS6	0.627353521823266
ATAD2B	0.62767529571492
PCDH9-AS1	0.62767529571492
CRTAP	0.62767529571492
TREML2	0.62767529571492
PDCD7	0.627761945416834
WDR33	0.627761945416834
TNFAIP8	0.627761945416834
POLR2C	0.628065573258045
BACH2	0.628065573258045
AC100778.3	0.628065573258045
NDUFB10	0.628065573258045
THBS1	0.628971080765028
HEG1	0.628971080765028
HLA-DQB1	0.628971080765028
KDM7A	0.629039566417035
POU2F2	0.629475880491696
NRXN3	0.629475880491696
CMIP	0.629475880491696
LINC00853	0.629475880491696
PAPOLG	0.629983966023328
RALGPS2	0.630265158933279
AGPAT2	0.630431319219985
MBNL1	0.635963105689752
PTMAP5	0.636029988228616
SMDT1	0.636029988228616
TOMM6	0.636029988228616
BBS9	0.636029988228616
KANTR	0.636029988228616
ANKS1B	0.636029988228616
ARHGDIB	0.636029988228616
LUC7L2	0.636029988228616
PCSK2	0.636029988228616
EZH2	0.636029988228616
PUF60	0.636029988228616
MRPS24	0.636571218594221
CEP57	0.636571218594221
DUT	0.637189870927283
PRRC2B	0.637233161358317
LMO2	0.637674473870715
KIAA0319L	0.63816231522549
GRIN2A	0.638545859139551
AC012158.1	0.639366841434621
MRPL45	0.639366841434621
CELF1	0.640781350642094
AC016739.1	0.641756464689501
MS4A3	0.642838889860692
CD2	0.642838889860692
NME2	0.643544423061825
STK38	0.643705256839589
AL009174.1	0.643705256839589
TMEM156	0.643705256839589
CHRM3	0.643705256839589
BMX	0.643705256839589
DNAJB2	0.643705256839589
LSAMP	0.643705256839589
DCAF12	0.643705256839589
AP005329.1	0.643705256839589
SSB	0.643705256839589
NCKAP1L	0.643705256839589
SNX20	0.643705256839589
FAM19A5	0.647207921483861
NOC2L	0.647207921483861
DDX39B	0.647589428855678
NCAM2	0.647589428855678
ITPR1	0.647589428855678
SCARNA21	0.647589428855678
AL355816.2	0.647990347284514
MIR1244-2	0.647990347284514
IRF2BP2	0.647993515792271
LRRC47	0.647993515792271
ARHGAP26	0.64853067875297
COX5A	0.649035222734411
SORT1	0.649035222734411
RBBP8	0.649035222734411
AC136475.1	0.649035222734411
SNORD13	0.649035222734411
AC020978.7	0.650576909320372
R3HCC1L	0.650576909320372
MDN1	0.650576909320372
GTF2F1	0.650576909320372
CRBN	0.650576909320372
NUDC	0.650576909320372
SAMD9	0.650576909320372
CUX1	0.651190198752832
KMT2D	0.651190198752832
CPTP	0.651439121201469
NUTF2	0.651542500039469
HMGB1	0.651542500039469
HSPA4	0.651542500039469
PPP4R3A	0.651542500039469
IL10RB	0.651542500039469
TIMM23	0.65319177998867
RPL23	0.653487078761207
UGGT2	0.654906802469848
RAE1	0.654906802469848
AFDN	0.654906802469848
ARMCX3	0.654906802469848
PLEKHG1	0.654906802469848
PDGFA	0.654906802469848
EGR1	0.654906802469848
MRM2	0.654906802469848
AL354740.1	0.655470441887701
AP2A1	0.655470441887701
CD82	0.655470441887701
NCR3	0.655470441887701
ARMC1	0.655470441887701
CTC1	0.655470441887701
AL031282.2	0.655470441887701
ARPC5L	0.655470441887701
AC073896.1	0.655470441887701
PRKCSH	0.655470441887701
BLOC1S4	0.655470441887701
EPHB1	0.655470441887701
RAB2A	0.65583106073048
COMMD5	0.65583106073048
LSM3	0.65583106073048
WDFY4	0.656487605487353
GNAS	0.656569746953038
MT-TL2	0.659249188507853
C1GALT1	0.659249188507853
MRPL57	0.659249188507853
VPS35L	0.659249188507853
SSR1	0.659249188507853
OCIAD2	0.659249188507853
GZMA	0.659249188507853
CD2BP2	0.659249188507853
CRYAB	0.659249188507853
HPS1	0.659249188507853
HERC3	0.659249188507853
AKAP9	0.65967223765381
PRDX6	0.659845433153137
TXNDC17	0.659937813135556
AC026462.1	0.659937813135556
PARG	0.660164820873908
CRADD	0.660916867380158
CSF1R	0.660916867380158
PELI1	0.660916867380158
ZC3H7B	0.660916867380158
MYOM1	0.660916867380158
SEC22A	0.662263279836424
PDXP	0.662263279836424
MTCH2	0.662415833287019
CCDC88A	0.662415833287019
FAM107A	0.662415833287019
ORMDL2	0.664002899977771
USP46	0.664067512026351
MYL9	0.664067512026351
PPP1R16B	0.664366837029478
CCR2	0.664366837029478
AC010132.3	0.664366837029478
CLK2	0.664366837029478
ROCK1	0.664366837029478
TRIM4	0.664366837029478
DIP2A	0.664366837029478
ACAA1	0.664366837029478
HTRA2	0.664366837029478
AL049844.3	0.664366837029478
ZNF518A	0.664366837029478
AP000721.1	0.664762759763359
ADAMTSL4-AS1	0.664762759763359
BCOR	0.664762759763359
AC006486.1	0.664762759763359
RNF145	0.664762759763359
MX1	0.665021154470581
NDUFB1	0.666813287447027
UCHL5	0.666813287447027
DGKQ	0.666813287447027
SNORD100	0.666813287447027
MED10	0.66786821197875
SLC15A4	0.668312054859272
KCNQ1OT1	0.668451682832209
PDS5A	0.668451682832209
AL139011.2	0.668451682832209
TOR1AIP2	0.668451682832209
PRKN	0.668451682832209
SNORA3B	0.668451682832209
SLC12A9	0.668451682832209
AC074091.1	0.668451682832209
UPF2	0.668451682832209
MT3	0.668451682832209
NAP1L2	0.668451682832209
WDR13	0.668451682832209
SPCS3	0.668451682832209
NIF3L1	0.668451682832209
AC006064.4	0.668451682832209
LINC02352	0.668451682832209
MCCC2	0.668451682832209
SOD1	0.668451682832209
ITPRID2	0.668451682832209
MGAT1	0.668451682832209
TSPAN5	0.668451682832209
OFD1	0.668451682832209
NPM3	0.668451682832209
PASK	0.668451682832209
FAM133DP	0.668451682832209
GNB2	0.668451682832209
C5AR1	0.668451682832209
POLR2F	0.668451682832209
SLC48A1	0.668451682832209
NDRG1	0.668451682832209
RNF138	0.668451682832209
TRMT112	0.668451682832209
AC023469.1	0.668451682832209
RPL32	0.668451682832209
AL096870.2	0.668451682832209
UBA3	0.668779247922589
AL049779.1	0.668779247922589
AC010542.5	0.66890056225851
SPG11	0.66890056225851
CHPT1	0.66890056225851
LIN54	0.66890056225851
AC114763.1	0.66890056225851
TSPAN4	0.66890056225851
MORF4L1	0.66890056225851
NUDT19	0.669023480914813
ITGB7	0.669079968224627
CD7	0.669382630566157
PPDPF	0.669382630566157
RAB11A	0.669382630566157
SUMO2P17	0.669382630566157
PPP4R1	0.669382630566157
CLK3	0.669382630566157
EIF4ENIF1	0.669382630566157
CHTF8	0.669382630566157
RPL9	0.669382630566157
CARD19	0.669382630566157
XKR8	0.669382630566157
NDUFA3	0.669382630566157
WDR37	0.669382630566157
RBM34	0.669382630566157
TLN1	0.669382630566157
PTRH1	0.669382630566157
AC097376.2	0.669382630566157
KSR1	0.669382630566157
MPRIP	0.669382630566157
RBMS1	0.669382630566157
PLGRKT	0.669382630566157
AGBL4	0.669382630566157
RGS10	0.669886688328897
TNFRSF25	0.67028918817438
AKR1C3	0.67028918817438
KLF6	0.67028918817438
MLF2	0.67028918817438
TRUB2	0.67028918817438
HOPX	0.67028918817438
DNAJC3-DT	0.67028918817438
ZNHIT6	0.67028918817438
RASGEF1B	0.670737200114313
AKIRIN2	0.670737200114313
ZNF254	0.670737200114313
KAT6A	0.670737200114313
CCDC9	0.670737200114313
ATP11C	0.670737200114313
EZH1	0.670737200114313
MRPL1	0.670737200114313
FAM241A	0.670737200114313
AL049634.2	0.670737200114313
IFT52	0.670737200114313
KNOP1	0.670737200114313
RNF121	0.670737200114313
YWHAH	0.670737200114313
PRKG1	0.670737200114313
SPATA5L1	0.670737200114313
PMS2P1	0.670737200114313
EEF1A1P5	0.670737200114313
NCAPH	0.670737200114313
RPL5	0.670737200114313
HIKESHI	0.670737200114313
SP140L	0.670737200114313
SSH2	0.670737200114313
SERINC5	0.670737200114313
LINC01359	0.670737200114313
HMBS	0.671070064696384
KCTD16	0.67163375965301
NDUFA6	0.672244077047418
SRGN	0.672244077047418
TCEA1	0.672244077047418
GNG11	0.672244077047418
ZNF274	0.672244077047418
CACNA1A	0.672244077047418
GNAI2	0.672244077047418
PCDH17	0.673007581554806
HAUS1	0.675450928767609
FGD5-AS1	0.675450928767609
PTGDR	0.676708836819476
SEC11C	0.676708836819476
HSP90AB1	0.676708836819476
TNFSF10	0.676708836819476
C4orf3	0.676708836819476
RIF1	0.676708836819476
AFTPH	0.676708836819476
ZNF92	0.676708836819476
IL32	0.676708836819476
TMEM128	0.676708836819476
HLA-DRB1	0.676708836819476
FASTKD1	0.676708836819476
HMGN1	0.676708836819476
BORCS7-ASMT	0.677163381922349
GRB2	0.680201689776597
ZEB1	0.680201689776597
LNX2	0.680201689776597
TBCE	0.680201689776597
SMIM15	0.680201689776597
TSC22D2	0.680444126712373
POM121C	0.680444126712373
AC138409.2	0.680444126712373
AC008014.1	0.680444126712373
DGKI	0.680497131885819
SIVA1	0.680497131885819
C9orf147	0.680525920206229
CITED4	0.680525920206229
NUPL2	0.680525920206229
GSAP	0.680884497673148
EMC6	0.680884497673148
ZC3H14	0.680884497673148
PEBP4	0.680884497673148
SUB1	0.680884497673148
MVB12B	0.680884497673148
AL590867.2	0.680884497673148
AP001273.2	0.680884497673148
RIMS1	0.680884497673148
MECP2	0.680884497673148
ZNF131	0.680884497673148
CCDC28A	0.680884497673148
TP53	0.680884497673148
SMC6	0.680884497673148
YY1AP1	0.680884497673148
AC068888.1	0.680884497673148
AL035458.2	0.680884497673148
EXOC7	0.680884497673148
SMIM10L1	0.680884497673148
ZYX	0.680884497673148
CERS6	0.680884497673148
PSMC4	0.680884497673148
BRWD3	0.680884497673148
GSDMD	0.680884497673148
DUS1L	0.680884497673148
TSPYL1	0.681051501987833
AC024909.1	0.681051501987833
NDUFB7	0.681051501987833
BRD8	0.681051501987833
IKBIP	0.681051501987833
PPIF	0.681051501987833
GID4	0.681051501987833
CTNND2	0.681051501987833
TTLL7	0.681051501987833
AK6	0.68380709623783
CEP95	0.68380709623783
CCSER1	0.683949235227816
P2RY10	0.684193083482341
CCS	0.684622693835681
SYTL1	0.687909359136319
MLH3	0.687967849452087
C12orf65	0.687985190603179
CD79A	0.688399907209003
KIF16B	0.688399907209003
HP1BP3	0.688399907209003
AL359922.1	0.688399907209003
EIF1AD	0.688399907209003
PCCB	0.688399907209003
RAB2B	0.688399907209003
PSMB3	0.688399907209003
NENF	0.688399907209003
PRADC1	0.688399907209003
TTC4	0.688399907209003
AL355581.1	0.688399907209003
LNCAROD	0.688399907209003
IL1B	0.688399907209003
GPAA1	0.688399907209003
SP100	0.688399907209003
UNK	0.688513128835851
EMC8	0.689696408934854
PIGB	0.689696408934854
ANKRD36BP2	0.689696408934854
AC098588.2	0.689696408934854
TAPT1-AS1	0.690805280116
TRERF1	0.691557823697935
MYL5	0.691557823697935
SF3B4	0.691557823697935
SP110	0.691557823697935
AL024498.2	0.691557823697935
COG2	0.691557823697935
C9orf78	0.691557823697935
CSTB	0.691557823697935
THEM4	0.691557823697935
SEC23A	0.692036337446739
AC008758.1	0.692036337446739
HNRNPUL2-BSCL2	0.693096029373092
TRAM1	0.693433316567466
TAF2	0.693433316567466
MTO1	0.693433316567466
RAB5A	0.693433316567466
RPL21P119	0.694185629433297
EID1	0.694185629433297
NOL7	0.695558217691983
CNPY3	0.697299356724229
MT-TH	0.698334409814136
METTL21A	0.698646735093586
URM1	0.698815624227213
PAWR	0.698815624227213
FAM13A-AS1	0.698815624227213
AC026461.1	0.700463470611697
AL121753.1	0.701452758204504
CRTC2	0.701452758204504
KMO	0.70176733144978
C8orf33	0.70176733144978
TET2	0.702240651785426
CFAP36	0.702519383666987
EXOC6	0.702519383666987
SEC62	0.702519383666987
DNAJB9	0.702519383666987
WTAP	0.702519383666987
ZMYM1	0.703073934378561
IMP3	0.703073934378561
PARP4	0.703189901000587
SOD2	0.703189901000587
ECSIT	0.703189901000587
PDLIM5	0.703189901000587
NAP1L1	0.703189901000587
TOGARAM1	0.703456609132998
NUTM2B-AS1	0.703456609132998
TCTA	0.703456609132998
YWHAE	0.703456609132998
HERC2	0.703456609132998
GPR174	0.703456609132998
LRRC8B	0.703456609132998
UQCRFS1	0.703456609132998
AKAP6	0.703456609132998
RYR2	0.703456609132998
JCHAIN	0.70384553378811
C1orf52	0.70384553378811
UBE2J1	0.70384553378811
MRPL23	0.704212178474341
GNAZ	0.704212178474341
LPAR6	0.704212178474341
ORAI1	0.704212178474341
AC015987.1	0.704240166831331
BTF3L4	0.704521458579812
PTS	0.704521458579812
SDF2L1	0.704521458579812
MPZL1	0.705161020750223
AL136531.2	0.705594981747584
POLD3	0.70570249711744
RPL32P3	0.70570249711744
PCED1B-AS1	0.70570249711744
USP3	0.70570249711744
UBALD2	0.70570249711744
GATAD2A	0.70570249711744
ST8SIA4	0.70570249711744
RPF1	0.70570249711744
FOLR3	0.70570249711744
TCP1	0.70570249711744
ACADM	0.70570249711744
COX20	0.706365471651016
ABHD6	0.706365471651016
CUTA	0.706365471651016
RPL9P9	0.706365471651016
LILRB2	0.706365471651016
EXOC3	0.706365471651016
CEP85L	0.706365471651016
MYH9	0.706365471651016
CDS2	0.706506307673228
CKMT2-AS1	0.706506307673228
TFDP1	0.706506307673228
RPS2P55	0.706506307673228
SCMH1	0.708387547808959
BX470102.1	0.709289115595699
AGTPBP1	0.709289115595699
GAB1	0.709289115595699
TGDS	0.709289115595699
AL034397.3	0.709289115595699
UBE2I	0.709289115595699
RBMX2	0.709289115595699
ATXN3	0.709289115595699
ACAD11	0.709289115595699
AC010615.4	0.709289115595699
C11orf71	0.709289115595699
POGLUT1	0.709344687819214
SBDS	0.709344687819214
B3GNT5	0.709344687819214
SMIM20	0.709344687819214
NDST1	0.709491899184519
KLF5	0.710185132075541
DCAF15	0.710779070156247
MRPL44	0.710779070156247
AL118516.1	0.711118211955012
MGLL	0.712552675325387
EDIL3	0.714873068686075
ARL6IP4	0.714873068686075
PHF20L1	0.715749318796428
ACAA2	0.715749318796428
AC114490.2	0.715749318796428
BCL2	0.715749318796428
SLC25A5	0.715749318796428
AL662899.2	0.715749318796428
CPLANE1	0.715749318796428
RYBP	0.715749318796428
LEO1	0.715749318796428
GTPBP10	0.715749318796428
PDAP1	0.715749318796428
PP2D1	0.715749318796428
HERC5	0.715749318796428
PPP2R1A	0.715749318796428
RTRAF	0.715749318796428
ZZEF1	0.715749318796428
MRPL55	0.715749318796428
MGA	0.715749318796428
PDCD6	0.715749318796428
CHCHD2	0.715749318796428
TXNIP	0.715749318796428
PHF3	0.715749318796428
PPP4C	0.715749318796428
PSMD10	0.715749318796428
ODR4	0.715749318796428
SNX18	0.715749318796428
RTCB	0.715749318796428
UQCRQ	0.715749318796428
COG3	0.715749318796428
LRCH3	0.715749318796428
CMTM8	0.715749318796428
TRIM8	0.715749318796428
ZNF302	0.715749318796428
NMRAL1	0.71607179662577
PNKD	0.717138482092129
CD302	0.717629340446037
IPCEF1	0.717629340446037
PAK3	0.717629340446037
NCOA3	0.718688088769308
EIF2S2P4	0.718688088769308
HMGCS1	0.718688088769308
FAM76B	0.719091836944752
LINC01943	0.719091836944752
AP003108.2	0.719091836944752
PPP4R3B	0.719091836944752
TTTY15	0.719091836944752
ZNHIT3	0.719091836944752
PEX14	0.720703173183352
MGAT5	0.720703173183352
HLA-DRB5	0.720703173183352
SLC10A7	0.720976996847799
PNPT1	0.72113989880621
AC013394.1	0.72113989880621
ITM2A	0.72113989880621
DAPP1	0.72113989880621
SLC35A5	0.72113989880621
TMBIM1	0.72113989880621
AC092718.8	0.72113989880621
KIAA0586	0.72113989880621
CWC22	0.721450160936195
TARSL2	0.721450160936195
LAMTOR5	0.721450160936195
AC068547.1	0.721450160936195
USP19	0.721450160936195
MFAP3L	0.721450160936195
AC069281.2	0.721450160936195
PLAUR	0.721450160936195
LRRK2	0.721450160936195
PHB2	0.721450160936195
DENND6A	0.721450160936195
AC091167.6	0.721450160936195
Z82190.2	0.721450160936195
RNPEP	0.721450160936195
NOSIP	0.721450160936195
C22orf34	0.721450160936195
RNF185	0.721450160936195
MOSMO	0.721450160936195
ATP1B3	0.721450160936195
MGST1	0.721450160936195
DIS3L2	0.721450160936195
ABCC3	0.721450160936195
IFIT2	0.721450160936195
REEP3	0.721450160936195
SP4	0.721450160936195
KIAA1257	0.721450160936195
IFIT1B	0.721450160936195
FSIP1	0.721450160936195
UBR7	0.721450160936195
DSN1	0.721450160936195
PAFAH1B2	0.721450160936195
BRMS1	0.721450160936195
GADD45GIP1	0.721450160936195
RBM27	0.721450160936195
RPL35A	0.721450160936195
MARK4	0.721450160936195
CD69	0.721450160936195
PAIP2	0.721450160936195
STAP1	0.721450160936195
SRRM1	0.721450160936195
LINC01145	0.721450160936195
GNG5	0.721450160936195
BTLA	0.721450160936195
PIP4K2B	0.721450160936195
MT-ND6	0.721450160936195
AC106864.1	0.721450160936195
PRELID1	0.721450160936195
RPS8	0.721450160936195
JOSD2	0.721450160936195
OCIAD1	0.721450160936195
SUPT4H1	0.721450160936195
SRP68	0.721450160936195
SLC31A1	0.721450160936195
SRXN1	0.721450160936195
SNRPD2	0.721450160936195
LNPEP	0.721450160936195
PTK2B	0.721450160936195
TMEM126B	0.721450160936195
APEX2	0.721450160936195
SERPING1	0.721450160936195
CRCP	0.721450160936195
GNPDA2	0.721450160936195
FBXO11	0.721450160936195
RAPGEF2	0.721450160936195
NKTR	0.721450160936195
COA3	0.721450160936195
UNC5D	0.721450160936195
WSB1	0.721450160936195
RORA	0.721450160936195
SEC11A	0.721450160936195
SNRNP48	0.721450160936195
OSER1-DT	0.721450160936195
EVL	0.721450160936195
ARHGEF6	0.721450160936195
UQCC3	0.722275170007298
SATB1-AS1	0.722275170007298
NSMAF	0.72368788226862
NAA20	0.72368788226862
CTNNA1	0.72368788226862
AC011472.3	0.723758013373786
LINC01871	0.723882750261222
R3HDM2	0.723882750261222
SCO2	0.723882750261222
ATP2B4	0.724775415217975
IGLV2-14	0.724775415217975
AL157895.1	0.724775415217975
MAP1B	0.724775415217975
AC013264.1	0.724775415217975
LYPLA2	0.724775415217975
IGIP	0.724775415217975
DPM2	0.724775415217975
AC092821.3	0.724775415217975
PHF5A	0.725314056012482
POLR2I	0.725314056012482
PRR29	0.725314056012482
PTTG1IP	0.72532077943555
ZNF83	0.72532077943555
DMD	0.72532077943555
MGRN1	0.72578257830837
KDM2A	0.72578257830837
GNAI3	0.72578257830837
DLG1	0.72578257830837
TIMM10	0.72578257830837
HLA-DPB1	0.72578257830837
AC010894.3	0.72578257830837
MIR4500HG	0.72578257830837
