logFC	logCPM	F	PValue	FDR
NDUFA2	0.527159204890872	6.15267675959478	7.26466694764371	0.00703317006290043	0.239392730325916
RBFOX2	0.507892275129353	6.36049945035428	7.23890635956875	0.00713478725391488	0.242022698009079
RPL37	0.32736183043336	7.84751274221854	7.22390117360313	0.00719466800927478	0.243223827701299
SNORA31	0.449862830421142	6.56418680217517	7.19680888366201	0.00730408837306832	0.246085879118393
HBD	0.34106537289875	7.8248462671305	7.18587231436722	0.00735038771689123	0.246809133507371
SPART	0.744575784019304	5.22851979327662	7.17526041924943	0.00739233166655542	0.247381765770688
NNT	0.792508555267788	5.12229858647204	7.14007396675219	0.00753877315381201	0.251435793207173
GABARAP	0.29071642869259	8.43863797901632	7.11903054691259	0.00762776692783131	0.253553095303396
HNRNPDL	0.564822737363337	5.9237910787058	7.09896585196484	0.00771362193633848	0.255552294750894
ARPC5	0.294558074204064	8.32264558929551	7.09011719520745	0.00775179786392543	0.255963850397192
GBP1	0.512690483607624	6.10369397330559	7.07611509020532	0.0078126025674746	0.257117407013676
RALGAPA2	-0.481188381182643	6.20807928982384	7.05006412994134	0.00792703098157441	0.257484804854176
NT5C2	-0.475522835353404	6.27715777913401	7.04955722848594	0.00792927445827036	0.257484804854176
STAG1	-0.50013750841503	6.08615311334909	7.04721137349046	0.00793966535148797	0.257484804854176
WHAMMP2	-1.32234238322893	4.26075364504244	7.04306748716259	0.00795805460932342	0.257484804854176
AC034236.1	0.392323301299742	7.17442691050621	7.0405573127821	0.00796921514895357	0.257484804854176
SNORA68	0.612590259066295	5.7400703797314	7.03528281080052	0.00799271841036264	0.257484804854176
NOP53	0.355581565220229	7.37358672667773	7.03250795634457	0.00800511165106554	0.257484804854176
MRPS7	0.757756195769772	5.23104454239281	7.02095433424306	0.00805692486347034	0.258315407154941
HLA-DPA1	0.42444978798177	6.71657554775218	6.99884252999696	0.0081570457189739	0.259908357048364
FPR1	0.303718728113414	8.16749477146663	6.99824495404315	0.0081597690979294	0.259908357048364
PHACTR2	-0.629995867062404	5.48569918212949	6.99270513941517	0.00818506044432417	0.259908357048364
IFNAR1	0.43840030739016	6.52854922412516	6.9582146960278	0.00834433661728802	0.264122170825559
LAMTOR4	0.307333645386466	8.10610703817031	6.94107788320001	0.00842464980176393	0.265591198078095
ATP1B1	0.519312886618877	6.13239130158698	6.9369334766334	0.00844419142697234	0.265591198078095
UBR5	-0.623740159974272	5.49985304732467	6.9133337266093	0.00855635600930775	0.2682701021341
RHOG	0.462841149031336	6.43369208256764	6.89328664624136	0.0086528327512984	0.270441838726902
SPDYA	0.364839415596014	7.28696866562457	6.83964611191396	0.00891649141644761	0.277808803097407
SIPA1L1	-0.392324566880283	6.84926768161078	6.82983323589688	0.00896560741686976	0.278466162863339
FBXL17	-0.438265245780289	6.4670914525086	6.81979188854573	0.00901615377752923	0.279163714625742
CALM1	0.281982738031527	8.38250613058701	6.81108547129881	0.0090602164789231	0.279656806161542
RGL4	0.542071921037058	6.04384415132938	6.79427145346416	0.00914593646639902	0.281428676593003
NDUFS7	0.719710923350501	5.32264198834528	6.75218629412255	0.00936415191619583	0.287254030540341
TALDO1	0.332559268963776	7.62199528486333	6.73090586260704	0.00947651574881165	0.289806430853658
ELMO1	-0.346297424000023	7.25353586442203	6.71879614005099	0.00954107254957959	0.290885644387336
DPYD-IT1	-1.22684738979972	4.2655610793239	6.70175852522399	0.00963266361405153	0.29270007401562
HBQ1	0.402536374409696	6.98713200739102	6.6911850267417	0.00968995731290863	0.29270007401562
AP001324.1	0.352904108321759	7.24911417409179	6.68798271873804	0.00970737817860725	0.29270007401562
REL	-0.713374094199282	5.2181139818916	6.68319567037286	0.00973542884805959	0.29270007401562
RPL29	0.395205866044575	6.89852386048718	6.6805687338475	0.00974783423877353	0.29270007401562
GSTP1	0.39140232789582	7.03112659079693	6.66173822449297	0.00985136558966297	0.294917839143555
PCCA	-1.16401788163498	4.35782683146385	6.62654946746617	0.0100478667080405	0.299897138772416
YIPF1	1.20945748258578	4.35965033332694	6.60475893767268	0.0101715592483858	0.302680022064991
HAVCR2	0.81699614042315	4.92578660630702	6.59803025914949	0.0102100687334649	0.302919024304203
GNG10	0.473621294453961	6.2729403711087	6.59157540832425	0.0102471515226073	0.303114401735696
DDAH2	0.304983913632748	8.03543423101615	6.58171167371384	0.0103040850955343	0.303602660682062
PPBP	0.284167498077355	8.47049695825707	6.57814513940032	0.0103247509116145	0.303602660682062
NDUFB3	0.611833914520324	5.75152207836557	6.56430130231183	0.0104053706640312	0.304702076256338
SNCA	0.299829564575315	8.10899629693309	6.56101194819446	0.0104246209818231	0.304702076256338
PPP1CA	0.359796577069907	7.29025977404153	6.55323204522938	0.0104702968445115	0.304702076256338
NDUFC1	0.432482921468753	6.53355602453211	6.55077443669538	0.0104847680933361	0.304702076256338
SNORA72	0.38597060287541	7.01511422957503	6.54337006327124	0.0105284917142442	0.305080697224119
IMPDH1	0.906105463970377	4.90948618938653	6.52400898394432	0.010643706868355	0.307522681873781
HELQ	-1.25496810339871	4.28681876438338	6.49816477828308	0.0107995205146754	0.310487877179442
BEST1	0.303574918451619	7.95632649065171	6.49663535949634	0.0108088143177469	0.310487877179442
APPBP2	-0.744040591648283	5.04643901601912	6.48594321503166	0.0108740167471914	0.311074844393871
RPL10	0.29335984357422	8.08940577093955	6.48303114458864	0.0108918448384211	0.311074844393871
MRPL21	0.897823172341036	4.86786274454232	6.45527465409891	0.0110632863852174	0.31404228359483
SNORA33	0.257557635335504	8.82173242200783	6.45340722887224	0.0110749197132833	0.31404228359483
ANAPC15	0.994824890936225	4.70111969152611	6.45090353777024	0.0110905364263795	0.31404228359483
RGS2	0.264508131719048	8.6968364281409	6.43475034252951	0.01119183624627	0.316010399010447
AC023509.1	0.325334455205507	7.63450695419373	6.4017139232389	0.0114019814287362	0.321031992691809
KLF3	0.427846263945175	6.54769113968109	6.39560033896244	0.0114413119384727	0.321178973747381
AC097478.1	0.476868369333732	6.25404022615054	6.39030734199724	0.0114754758277086	0.321178973747381
MKRN1	0.328439825143981	7.47214009421345	6.37932376841304	0.011546704304636	0.321178973747381
AP000646.1	-1.03475827278909	4.48249545145388	6.37574721333501	0.0115699960891314	0.321178973747381
PTGES3	0.453040687722806	6.31021578966731	6.37524830417814	0.011573248992096	0.321178973747381
ABHD2	0.448955246280363	6.38667156300668	6.37098383219816	0.0116010918176184	0.321178973747381
PCNX4	0.484848582388702	6.22958971584533	6.35731634321123	0.0116907913981073	0.322763265849412
AC107954.1	-1.40868102884091	4.05151928039415	6.35219362753123	0.0117245949064596	0.322799858103328
AC005943.1	0.287003282315381	8.16874006942967	6.31530288571551	0.0119710102318923	0.328208351854572
SNORA21B	0.68704289691434	5.39951586828478	6.29970526555645	0.0120767898336951	0.328208351854572
ZNRD1	0.942122600157575	4.72760679282922	6.2932240080897	0.0121210261631199	0.328208351854572
LSP1	0.359232830516194	7.27720457678279	6.29241706260584	0.012126545421625	0.328208351854572
LINC00486	0.211379312139449	12.0267152736841	6.29044954420767	0.0121400134635879	0.328208351854572
ATP5MC2	0.409432796502394	6.69920319089131	6.2854985370265	0.0121739720745777	0.328208351854572
SMCHD1	-0.257105131627551	8.667821794012	6.28308717375043	0.0121905467633127	0.328208351854572
FAM210B	0.328345252238977	7.58912990880117	6.27859183010315	0.0122217425351808	0.328208351854572
SNW1	0.566949252902255	5.7346154617458	6.27048689097605	0.0122775335565861	0.328208351854572
PHTF2	-0.690395684764292	5.20747011093039	6.26827890790141	0.0122928420281377	0.328208351854572
ZNF75D	-1.14721743382583	4.26779244057345	6.26472396385344	0.0123175305118078	0.328208351854572
ZNF831	-0.780088727059435	4.915827204923	6.26075856440866	0.0123451296441537	0.328208351854572
UQCR10	0.29194785630917	8.0595352248083	6.25814992812801	0.0123633203564415	0.328208351854572
FOXP1	-0.277374614276742	8.12306849323886	6.25528190289848	0.0123833516395477	0.328208351854572
TOLLIP	0.718570623276529	5.22626321705689	6.24745017186375	0.0124382211806223	0.328785851899481
NINJ1	0.403937339205718	6.79288807069596	6.23191440936305	0.0125478060290395	0.330139923820476
GRN	0.436163855227902	6.5461386061683	6.22765782098899	0.0125780035789494	0.330139923820476
ARPC1B	0.30122298761568	7.8304519123968	6.22609680650416	0.0125890966020687	0.330139923820476
CD300A	0.446311643300929	6.44045765329047	6.22084956407082	0.0126264587804788	0.330248352155733
LRRC75A-AS1	0.307431369639964	7.95526557002883	6.21302971090718	0.0126823503946473	0.330839581554855
ATP5F1B	0.506009072656442	6.04704543145009	6.19393854082901	0.0128198732059435	0.331372818809173
VAMP8	0.406246282751483	6.7136099117266	6.1908373605894	0.0128423567691462	0.331372818809173
ATP6V0B	0.324395181863521	7.5535362035779	6.19064026301055	0.0128437870959993	0.331372818809173
CDK13	-0.478714713552413	6.03091113198058	6.19041278512797	0.0128454380946657	0.331372818809173
PRMT1	0.579042343508698	5.63939137875071	6.18408469023171	0.0128914539530417	0.331372818809173
CDKN1C	0.928254296990306	4.78306886809944	6.17766688725908	0.0129382952093863	0.331372818809173
GHITM	0.449273058986054	6.34937671025299	6.17512049726874	0.012956928845881	0.331372818809173
MED27	-0.778055217007978	4.90052773262789	6.17222182017982	0.0129781739792081	0.331372818809173
LGALS3	0.345763686426405	7.24027023346298	6.16886014884916	0.013002857363475	0.331372818809173
FUNDC2	1.0388184985211	4.62752889343345	6.15310969954799	0.0131191508676143	0.333324209789359
MAP2K2	0.636406706018775	5.49518146892964	6.14942609890223	0.0131465026901528	0.333324209789359
MTHFS	0.458380424165193	6.41704529715352	6.14232634947122	0.013199385941807	0.333813478055012
TMEM167B	0.7570868623754	5.12328486215683	6.13268776318162	0.0132715302253624	0.333954540603752
TYW1B	-1.26716925841133	4.04652913631208	6.13260325454136	0.0132721645576499	0.333954540603752
MS4A6A	0.386010802552048	6.8349164883721	6.12582366988194	0.0133231546592054	0.334227947431151
EPS15L1	0.80235113223978	4.96802490397282	6.11897249674948	0.0133748878447672	0.334227947431151
SPCS2	0.62728012450984	5.46331272574931	6.10865813876405	0.0134531614155784	0.334227947431151
ARL6IP5	0.309987025384269	7.67236141383638	6.10638985609	0.0134704380499676	0.334227947431151
TMSB4X	0.215887806010108	10.7637290627573	6.10243338745653	0.0135006275742144	0.334227947431151
N4BP2	-1.07854637308082	4.35531877217087	6.10149205497442	0.0135078205794775	0.334227947431151
MIF	0.343940880822755	7.23428907867901	6.10010510238558	0.0135184258846285	0.334227947431151
LTB	0.287956706404623	8.05519586452978	6.09214458619406	0.0135794616575228	0.334903894327839
NCOA4	0.297632569840367	7.82066628286733	6.07323954790189	0.0137255509760463	0.336333574633117
MAML2	-0.308505041045088	7.49860481487761	6.07154899970642	0.0137386932403674	0.336333574633117
MMP24OS	0.467261401759477	6.33723472587096	6.07151589433875	0.0137389507295548	0.336333574633117
BNIP3L	0.258045193705863	8.70839153949423	6.05114706996777	0.0138983217587494	0.339051969891143
AC024592.3	0.449195877240792	6.33479443114073	6.04515270487834	0.0139455845302533	0.339051969891143
PTMA	0.24773415241141	8.94269892056775	6.04258350868744	0.0139658920370774	0.339051969891143
SRA1	0.460004230842821	6.29680915672331	6.03998677812622	0.0139864480989404	0.339051969891143
TYROBP	0.253663874463227	8.88120459747205	6.01809715638489	0.0141609713552579	0.342447431386639
FIS1	0.396353583952677	6.73785957484521	6.00512993408859	0.0142654128451776	0.34413577249568
CMTM5	1.14399481899522	4.43025062010151	5.98661242487742	0.0144159339777097	0.344716050255856
MRPL41	0.52713816804627	5.94517748573244	5.98578418585461	0.0144227044563435	0.344716050255856
H2AFJ	0.746700512084622	5.15244860264569	5.98509988638199	0.014428300763448	0.344716050255856
AC073548.1	0.591758503844455	5.58773107462808	5.97749375465622	0.0144906555899954	0.344716050255856
ITM2B	0.225779454282321	9.79132563559196	5.9724512322719	0.0145321468715531	0.344716050255856
AURKAIP1	0.561572595432729	5.76074133236829	5.97222984088211	0.0145339713416776	0.344716050255856
RPS27A	0.265245644427694	8.41187256506504	5.96826432244961	0.0145666908527854	0.344716050255856
PSMB6	0.351756351517829	7.15699874037854	5.96823508186777	0.0145669323983761	0.344716050255856
SNORD14A	0.298295218831693	7.81520393177352	5.95577070120199	0.0146702724424572	0.345525228701712
YWHAB	0.285363986827797	7.93321974023665	5.95572464886504	0.0146706556506814	0.345525228701712
SNRNP40	-0.805720019565856	4.89934574896645	5.95142922956215	0.0147064438085783	0.34554927899163
RPS5	0.317822918023627	7.56710028822695	5.94516522757526	0.0147587947980021	0.345961465795621
HINT1	0.398501180449243	6.69774082442109	5.93379889240093	0.0148542787130966	0.346868985049714
SNRNP25	0.769192178700015	5.05163971996202	5.92925401790934	0.0148926361422458	0.346868985049714
SPI1	0.323039280022784	7.51270831609324	5.92812161744905	0.0149022091373607	0.346868985049714
SESN1	-0.786297110504423	4.89377471932449	5.91621525149772	0.0150032466083957	0.347859014847895
SEC61G	0.627027383710108	5.49395375628226	5.91486589628342	0.0150147416611075	0.347859014847895
PSTPIP1	0.777228334601275	4.9636869228926	5.90602970258738	0.0150902410206688	0.348260630716523
RPL13A	0.256943339317799	8.58285368100507	5.90463933445499	0.0151021563375411	0.348260630716523
MTATP6P1	0.377275386114796	6.99321337445329	5.90029564157175	0.0151394438155732	0.348312342784681
EIF3K	0.491875783172834	6.06424492049393	5.88954139963073	0.0152321697912108	0.349184773122487
UBE2B	0.281155768238965	8.17569940870245	5.88610876922794	0.0152618898531395	0.349184773122487
HIGD2A	0.597805677812389	5.63012758632738	5.88370211972173	0.0152827624819682	0.349184773122487
SELENOF	0.449834302483537	6.21012845281535	5.87434243414928	0.0153642180464559	0.350237937905949
CDH18	1.29583331350496	4.12551633667226	5.87032319857497	0.0153993338228091	0.350237937905949
RASGRF2	-0.843178137313783	4.76340302554014	5.85429331474634	0.0155402103015622	0.35263504608956
PARGP1	-1.30766813014645	4.0516974588783	5.84293191310733	0.0156408619698485	0.353342363103428
HLA-B	0.213254022809106	10.4346270559864	5.84274953686604	0.0156424831236048	0.353342363103428
NDUFAF3	0.520449765556472	5.8985492363405	5.81908105096835	0.0158556531705262	0.357084627129747
CXCR1	0.401342038012016	6.5838022710024	5.81370653934149	0.0159028703106363	0.357084627129747
BTN2A2	1.34364452141803	3.96947140858057	5.81226213997403	0.0159159361926228	0.357084627129747
AC093330.1	0.722837690239338	5.16266421253558	5.80438948175106	0.0159873461667149	0.35781286516783
RETSAT	1.4695872526577	3.90821827224568	5.79794581773636	0.0160460399814851	0.35781286516783
LINC00886	-1.27325348803283	4.01165215365823	5.79681121192316	0.0160563978131454	0.35781286516783
NMNAT2	-0.331647591101051	8.10011116514393	5.95879268781738	0.0161618494412487	0.359357095294342
DEF8	0.827239623417884	4.91828513425615	5.77600824903606	0.016247534848853	0.360455912640068
AC093525.1	0.291161011448725	7.90249284979222	5.76361547891441	0.016362512669369	0.362198248153359
DAD1	0.368396484646013	6.91623216053869	5.75909237983651	0.0164046858178175	0.36222742833864
DDX60L	-0.464603715906367	5.98970974010441	5.75374960929121	0.0164556750971411	0.36222742833864
MFNG	0.694674554871519	5.2818198950757	5.74858714511686	0.0165030690976926	0.36222742833864
RPL38	0.251545822103709	8.65644646170795	5.74170845592685	0.0165678186054069	0.36222742833864
YBX1	0.256256446025884	8.56471496459414	5.74132798867427	0.0165714076025956	0.36222742833864
NKG7	0.385723906322046	6.73679481180704	5.74015249569185	0.0165825012470149	0.36222742833864
KANSL3	1.25214134761404	4.11908939810742	5.73165887058236	0.0166628872578196	0.363185167665503
HLA-F	0.39240430316764	6.67493109064962	5.72605354658572	0.0167161576154634	0.363265258360366
JSRP1	0.362780679913729	6.96363788403642	5.72358630416848	0.0167396607635625	0.363265258360366
PRPF38A	0.918939450321175	4.73794424942262	5.7104899955064	0.0168649891090494	0.364655322439325
SNF8	0.602677853536676	5.58508819836656	5.70923028704868	0.0168770951123946	0.364655322439325
IGLC1	0.412242577662066	6.63521305019359	5.70452740739466	0.0169239605004311	0.364666128348317
HAGH	0.377658865273973	6.81117856462971	5.70106348958651	0.0169557971024574	0.364666128348317
IKZF3	-0.489406512570993	5.82910607230687	5.69459847021647	0.0170183677736265	0.364666128348317
C1orf112	0.441858368065006	6.25527740566581	5.69324849282947	0.0170314633513106	0.364666128348317
SMIM25	0.34322438761889	7.20132227514146	5.6902027188086	0.0170610473570749	0.364666128348317
FAM135A	-0.968537033742589	4.48707353642133	5.66824031104561	0.0172759466892307	0.367866567586324
